data_year,fuel,scenario,year,price
2025,naturalgas,reference,2038,4.49
2025,naturalgas,reference,2039,4.41
2025,naturalgas,reference,2040,4.47
2025,naturalgas,reference,2041,4.59
2025,naturalgas,reference,2042,4.69
2025,naturalgas,reference,2043,4.79
2025,naturalgas,reference,2044,4.83
2025,naturalgas,reference,2045,4.83
2025,naturalgas,reference,2046,4.89
2025,naturalgas,reference,2047,4.89
2025,naturalgas,reference,2048,4.84
2025,naturalgas,reference,2049,4.77
2025,naturalgas,reference,2050,4.73
2025,uranium,alternative_transportation,2024,0.75
2025,uranium,alternative_transportation,2025,0.75
2025,uranium,alternative_transportation,2026,0.75
2025,uranium,alternative_transportation,2027,0.75
2025,uranium,alternative_transportation,2028,0.75
2025,uranium,alternative_transportation,2029,0.75
2025,uranium,alternative_transportation,2030,0.75
2025,uranium,alternative_transportation,2031,0.75
2025,uranium,alternative_transportation,2032,0.75
2025,uranium,alternative_transportation,2033,0.75
2025,uranium,alternative_transportation,2034,0.75
2025,uranium,alternative_transportation,2035,0.75
2025,uranium,alternative_transportation,2036,0.75
2025,uranium,alternative_transportation,2037,0.75
2025,uranium,alternative_transportation,2038,0.75
2025,uranium,alternative_transportation,2039,0.75
2025,uranium,alternative_transportation,2040,0.75
2025,uranium,alternative_transportation,2041,0.75
2025,uranium,alternative_transportation,2042,0.75
2025,uranium,alternative_transportation,2043,0.75
2025,uranium,alternative_transportation,2044,0.75
2025,uranium,alternative_transportation,2045,0.75
2025,uranium,alternative_transportation,2046,0.75
2025,uranium,alternative_transportation,2047,0.75
2025,uranium,alternative_transportation,2048,0.75
2025,uranium,alternative_transportation,2049,0.75
2025,uranium,alternative_transportation,2050,0.75
2025,uranium,high_economic_growth,2024,0.75
2025,uranium,high_economic_growth,2025,0.75
2025,uranium,high_economic_growth,2026,0.75
2025,uranium,high_economic_growth,2027,0.75
2025,uranium,high_economic_growth,2028,0.75
2025,uranium,high_economic_growth,2029,0.75
2025,uranium,high_economic_growth,2030,0.75
2025,uranium,high_economic_growth,2031,0.75
2025,uranium,high_economic_growth,2032,0.75
2025,uranium,high_economic_growth,2033,0.75
2025,uranium,high_economic_growth,2034,0.75
2025,uranium,high_economic_growth,2035,0.75
2025,uranium,high_economic_growth,2036,0.75
2025,uranium,high_economic_growth,2037,0.75
2025,uranium,high_economic_growth,2038,0.75
2025,uranium,high_economic_growth,2039,0.75
2025,uranium,high_economic_growth,2040,0.75
2025,uranium,high_economic_growth,2041,0.75
2025,uranium,high_economic_growth,2042,0.75
2025,uranium,high_economic_growth,2043,0.75
2025,uranium,high_economic_growth,2044,0.75
2025,uranium,high_economic_growth,2045,0.75
2025,uranium,high_economic_growth,2046,0.75
2025,uranium,high_economic_growth,2047,0.75
2025,uranium,high_economic_growth,2048,0.75
2025,uranium,high_economic_growth,2049,0.75
2025,uranium,high_economic_growth,2050,0.75
2025,uranium,high_oil_and_gas_supply,2024,0.75
2025,uranium,high_oil_and_gas_supply,2025,0.75
2025,uranium,high_oil_and_gas_supply,2026,0.75
2025,uranium,high_oil_and_gas_supply,2027,0.75
2025,uranium,high_oil_and_gas_supply,2028,0.75
2025,uranium,high_oil_and_gas_supply,2029,0.75
2025,uranium,high_oil_and_gas_supply,2030,0.75
2025,uranium,high_oil_and_gas_supply,2031,0.75
2025,uranium,high_oil_and_gas_supply,2032,0.75
2025,uranium,high_oil_and_gas_supply,2033,0.75
2025,uranium,high_oil_and_gas_supply,2034,0.75
2025,uranium,high_oil_and_gas_supply,2035,0.75
2025,uranium,high_oil_and_gas_supply,2036,0.75
2025,uranium,high_oil_and_gas_supply,2037,0.75
2025,uranium,high_oil_and_gas_supply,2038,0.75
2025,uranium,high_oil_and_gas_supply,2039,0.75
2025,uranium,high_oil_and_gas_supply,2040,0.75
2025,uranium,high_oil_and_gas_supply,2041,0.75
2025,uranium,high_oil_and_gas_supply,2042,0.75
2025,uranium,high_oil_and_gas_supply,2043,0.75
2025,uranium,high_oil_and_gas_supply,2044,0.75
2025,uranium,high_oil_and_gas_supply,2045,0.75
2025,uranium,high_oil_and_gas_supply,2046,0.75
2025,uranium,high_oil_and_gas_supply,2047,0.75
2025,uranium,high_oil_and_gas_supply,2048,0.75
2025,uranium,high_oil_and_gas_supply,2049,0.75
2025,uranium,high_oil_and_gas_supply,2050,0.75
2025,uranium,high_oil_price,2024,0.75
2025,uranium,high_oil_price,2025,0.75
2025,uranium,high_oil_price,2026,0.75
2025,uranium,high_oil_price,2027,0.75
2025,uranium,high_oil_price,2028,0.75
2025,uranium,high_oil_price,2029,0.75
2025,uranium,high_oil_price,2030,0.75
2025,uranium,high_oil_price,2031,0.75
2025,uranium,high_oil_price,2032,0.75
2025,uranium,high_oil_price,2033,0.75
2025,uranium,high_oil_price,2034,0.75
2025,uranium,high_oil_price,2035,0.75
2025,uranium,high_oil_price,2036,0.75
2025,uranium,high_oil_price,2037,0.75
2025,uranium,high_oil_price,2038,0.75
2025,uranium,high_oil_price,2039,0.75
2025,uranium,high_oil_price,2040,0.75
2025,uranium,high_oil_price,2041,0.75
2025,uranium,high_oil_price,2042,0.75
2025,uranium,high_oil_price,2043,0.75
2025,uranium,high_oil_price,2044,0.75
2025,uranium,high_oil_price,2045,0.75
2025,uranium,high_oil_price,2046,0.75
2025,uranium,high_oil_price,2047,0.75
2025,uranium,high_oil_price,2048,0.75
2025,uranium,high_oil_price,2049,0.75
2025,uranium,high_oil_price,2050,0.75
2025,uranium,high_price,2024,0.75
2025,uranium,high_price,2025,0.75
2025,uranium,high_price,2026,0.75
2025,uranium,high_price,2027,0.75
2025,uranium,high_price,2028,0.75
2025,uranium,high_price,2029,0.75
2025,uranium,high_price,2030,0.75
2025,uranium,high_price,2031,0.75
2025,uranium,high_price,2032,0.75
2025,uranium,high_price,2033,0.75
2025,uranium,high_price,2034,0.75
2025,uranium,high_price,2035,0.75
2025,uranium,high_price,2036,0.75
2025,uranium,high_price,2037,0.75
2025,uranium,high_price,2038,0.75
2025,uranium,high_price,2039,0.75
2025,uranium,high_price,2040,0.75
2025,uranium,high_price,2041,0.75
2025,uranium,high_price,2042,0.75
2025,uranium,high_price,2043,0.75
2025,uranium,high_price,2044,0.75
2025,uranium,high_price,2045,0.75
2025,uranium,high_price,2046,0.75
2025,uranium,high_price,2047,0.75
2025,uranium,high_price,2048,0.75
2025,uranium,high_price,2049,0.75
2025,uranium,high_price,2050,0.75
2025,uranium,high_zero-carbon_technology_cost,2024,0.75
2025,uranium,high_zero-carbon_technology_cost,2025,0.75
2025,uranium,high_zero-carbon_technology_cost,2026,0.75
2025,uranium,high_zero-carbon_technology_cost,2027,0.75
2025,uranium,high_zero-carbon_technology_cost,2028,0.75
2025,uranium,high_zero-carbon_technology_cost,2029,0.75
2025,uranium,high_zero-carbon_technology_cost,2030,0.75
2025,uranium,high_zero-carbon_technology_cost,2031,0.75
2025,uranium,high_zero-carbon_technology_cost,2032,0.75
2025,uranium,high_zero-carbon_technology_cost,2033,0.75
2025,uranium,high_zero-carbon_technology_cost,2034,0.75
2025,uranium,high_zero-carbon_technology_cost,2035,0.75
2025,uranium,high_zero-carbon_technology_cost,2036,0.75
2025,uranium,high_zero-carbon_technology_cost,2037,0.75
2025,uranium,high_zero-carbon_technology_cost,2038,0.75
2025,uranium,high_zero-carbon_technology_cost,2039,0.75
2025,uranium,high_zero-carbon_technology_cost,2040,0.75
2025,uranium,high_zero-carbon_technology_cost,2041,0.75
2025,uranium,high_zero-carbon_technology_cost,2042,0.75
2025,uranium,high_zero-carbon_technology_cost,2043,0.75
2025,uranium,high_zero-carbon_technology_cost,2044,0.75
2025,uranium,high_zero-carbon_technology_cost,2045,0.75
2025,uranium,high_zero-carbon_technology_cost,2046,0.75
2025,uranium,high_zero-carbon_technology_cost,2047,0.75
2025,uranium,high_zero-carbon_technology_cost,2048,0.75
2025,uranium,high_zero-carbon_technology_cost,2049,0.75
2025,uranium,high_zero-carbon_technology_cost,2050,0.75
2025,uranium,low_economic_growth,2024,0.75
2025,uranium,low_economic_growth,2025,0.75
2025,uranium,low_economic_growth,2026,0.75
2025,uranium,low_economic_growth,2027,0.75
2025,uranium,low_economic_growth,2028,0.75
2025,uranium,low_economic_growth,2029,0.75
2025,uranium,low_economic_growth,2030,0.75
2025,uranium,low_economic_growth,2031,0.75
2025,uranium,low_economic_growth,2032,0.75
2025,uranium,low_economic_growth,2033,0.75
2025,uranium,low_economic_growth,2034,0.75
2025,uranium,low_economic_growth,2035,0.75
2025,uranium,low_economic_growth,2036,0.75
2025,uranium,low_economic_growth,2037,0.75
2025,uranium,low_economic_growth,2038,0.75
2025,uranium,low_economic_growth,2039,0.75
2025,uranium,low_economic_growth,2040,0.75
2025,uranium,low_economic_growth,2041,0.75
2025,uranium,low_economic_growth,2042,0.75
2025,uranium,low_economic_growth,2043,0.75
2025,uranium,low_economic_growth,2044,0.75
2025,uranium,low_economic_growth,2045,0.75
2025,uranium,low_economic_growth,2046,0.75
2025,uranium,low_economic_growth,2047,0.75
2025,uranium,low_economic_growth,2048,0.75
2025,uranium,low_economic_growth,2049,0.75
2025,uranium,low_economic_growth,2050,0.75
2025,uranium,low_oil_and_gas_supply,2024,0.75
2025,uranium,low_oil_and_gas_supply,2025,0.75
2025,uranium,low_oil_and_gas_supply,2026,0.75
2025,uranium,low_oil_and_gas_supply,2027,0.75
2025,uranium,low_oil_and_gas_supply,2028,0.75
2025,uranium,low_oil_and_gas_supply,2029,0.75
2025,uranium,low_oil_and_gas_supply,2030,0.75
2025,uranium,low_oil_and_gas_supply,2031,0.75
2025,uranium,low_oil_and_gas_supply,2032,0.75
2025,uranium,low_oil_and_gas_supply,2033,0.75
2025,uranium,low_oil_and_gas_supply,2034,0.75
2025,uranium,low_oil_and_gas_supply,2035,0.75
2025,uranium,low_oil_and_gas_supply,2036,0.75
2025,uranium,low_oil_and_gas_supply,2037,0.75
2025,uranium,low_oil_and_gas_supply,2038,0.75
2025,uranium,low_oil_and_gas_supply,2039,0.75
2025,uranium,low_oil_and_gas_supply,2040,0.75
2025,uranium,low_oil_and_gas_supply,2041,0.75
2025,uranium,low_oil_and_gas_supply,2042,0.75
2025,uranium,low_oil_and_gas_supply,2043,0.75
2025,uranium,low_oil_and_gas_supply,2044,0.75
2025,uranium,low_oil_and_gas_supply,2045,0.75
2025,uranium,low_oil_and_gas_supply,2046,0.75
2025,uranium,low_oil_and_gas_supply,2047,0.75
2025,uranium,low_oil_and_gas_supply,2048,0.75
2025,uranium,low_oil_and_gas_supply,2049,0.75
2025,uranium,low_oil_and_gas_supply,2050,0.75
2025,uranium,low_oil_price,2024,0.75
2025,uranium,low_oil_price,2025,0.75
2025,uranium,low_oil_price,2026,0.75
2025,uranium,low_oil_price,2027,0.75
2025,uranium,low_oil_price,2028,0.75
2025,uranium,low_oil_price,2029,0.75
2025,uranium,low_oil_price,2030,0.75
2025,uranium,low_oil_price,2031,0.75
2025,uranium,low_oil_price,2032,0.75
2025,uranium,low_oil_price,2033,0.75
2025,uranium,low_oil_price,2034,0.75
2025,uranium,low_oil_price,2035,0.75
2025,uranium,low_oil_price,2036,0.75
2025,uranium,low_oil_price,2037,0.75
2025,uranium,low_oil_price,2038,0.75
2025,uranium,low_oil_price,2039,0.75
2025,uranium,low_oil_price,2040,0.75
2025,uranium,low_oil_price,2041,0.75
2025,uranium,low_oil_price,2042,0.75
2025,uranium,low_oil_price,2043,0.75
2025,uranium,low_oil_price,2044,0.75
2025,uranium,low_oil_price,2045,0.75
2025,uranium,low_oil_price,2046,0.75
2025,uranium,low_oil_price,2047,0.75
2025,uranium,low_oil_price,2048,0.75
2025,uranium,low_oil_price,2049,0.75
2025,uranium,low_oil_price,2050,0.75
2025,uranium,low_zero-carbon_technology_cost,2024,0.75
2025,uranium,low_zero-carbon_technology_cost,2025,0.75
2025,uranium,low_zero-carbon_technology_cost,2026,0.75
2025,uranium,low_zero-carbon_technology_cost,2027,0.75
2025,uranium,low_zero-carbon_technology_cost,2028,0.75
2025,uranium,low_zero-carbon_technology_cost,2029,0.75
2025,uranium,low_zero-carbon_technology_cost,2030,0.75
2025,uranium,low_zero-carbon_technology_cost,2031,0.75
2025,uranium,low_zero-carbon_technology_cost,2032,0.75
2025,uranium,low_zero-carbon_technology_cost,2033,0.75
2025,uranium,low_zero-carbon_technology_cost,2034,0.75
2025,uranium,low_zero-carbon_technology_cost,2035,0.75
2025,uranium,low_zero-carbon_technology_cost,2036,0.75
2025,uranium,low_zero-carbon_technology_cost,2037,0.75
2025,uranium,low_zero-carbon_technology_cost,2038,0.75
2025,uranium,low_zero-carbon_technology_cost,2039,0.75
2025,uranium,low_zero-carbon_technology_cost,2040,0.75
2025,uranium,low_zero-carbon_technology_cost,2041,0.75
2025,uranium,low_zero-carbon_technology_cost,2042,0.75
2025,uranium,low_zero-carbon_technology_cost,2043,0.75
2025,uranium,low_zero-carbon_technology_cost,2044,0.75
2025,uranium,low_zero-carbon_technology_cost,2045,0.75
2025,uranium,low_zero-carbon_technology_cost,2046,0.75
2025,uranium,low_zero-carbon_technology_cost,2047,0.75
2025,uranium,low_zero-carbon_technology_cost,2048,0.75
2025,uranium,low_zero-carbon_technology_cost,2049,0.75
2025,uranium,low_zero-carbon_technology_cost,2050,0.75
2025,uranium,no_111d,2024,0.75
2025,uranium,no_111d,2025,0.75
2025,uranium,no_111d,2026,0.75
2025,uranium,no_111d,2027,0.75
2025,uranium,no_111d,2028,0.75
2025,uranium,no_111d,2029,0.75
2025,uranium,no_111d,2030,0.75
2025,uranium,no_111d,2031,0.75
2025,uranium,no_111d,2032,0.75
2025,uranium,no_111d,2033,0.75
2025,uranium,no_111d,2034,0.75
2025,uranium,no_111d,2035,0.75
2025,uranium,no_111d,2036,0.75
2025,uranium,no_111d,2037,0.75
2025,uranium,no_111d,2038,0.75
2025,uranium,no_111d,2039,0.75
2025,uranium,no_111d,2040,0.75
2025,uranium,no_111d,2041,0.75
2025,uranium,no_111d,2042,0.75
2025,uranium,no_111d,2043,0.75
2025,uranium,no_111d,2044,0.75
2025,uranium,no_111d,2045,0.75
2025,uranium,no_111d,2046,0.75
2025,uranium,no_111d,2047,0.75
2025,uranium,no_111d,2048,0.75
2025,uranium,no_111d,2049,0.75
2025,uranium,no_111d,2050,0.75
2025,uranium,reference,2024,0.75
2025,uranium,reference,2025,0.75
2025,uranium,reference,2026,0.75
2025,uranium,reference,2027,0.75
2025,uranium,reference,2028,0.75
2025,uranium,reference,2029,0.75
2025,uranium,reference,2030,0.75
2025,uranium,reference,2031,0.75
2025,uranium,reference,2032,0.75
2025,uranium,reference,2033,0.75
2025,uranium,reference,2034,0.75
2025,uranium,reference,2035,0.75
2025,uranium,reference,2036,0.75
2025,uranium,reference,2037,0.75
2025,uranium,reference,2038,0.75
2025,uranium,reference,2039,0.75
2025,uranium,reference,2040,0.75
2025,uranium,reference,2041,0.75
2025,uranium,reference,2042,0.75
2025,uranium,reference,2043,0.75
2025,uranium,reference,2044,0.75
2025,uranium,reference,2045,0.75
2025,uranium,reference,2046,0.75
2025,uranium,reference,2047,0.75
2025,uranium,reference,2048,0.75
2025,uranium,reference,2049,0.75
2025,uranium,reference,2050,0.75
2026,coal,alternative_electricity_and_transportation,2025,2.40
2026,coal,alternative_electricity_and_transportation,2026,2.37
2026,coal,alternative_electricity_and_transportation,2027,2.36
2026,coal,alternative_electricity_and_transportation,2028,2.34
2026,coal,alternative_electricity_and_transportation,2029,2.33
2026,coal,alternative_electricity_and_transportation,2030,2.34
2026,coal,alternative_electricity_and_transportation,2031,2.24
2026,coal,alternative_electricity_and_transportation,2032,2.23
2026,coal,alternative_electricity_and_transportation,2033,2.22
2026,coal,alternative_electricity_and_transportation,2034,2.21
2026,coal,alternative_electricity_and_transportation,2035,2.20
2026,coal,alternative_electricity_and_transportation,2036,2.21
2026,coal,alternative_electricity_and_transportation,2037,2.25
2026,coal,alternative_electricity_and_transportation,2038,2.26
2026,coal,alternative_electricity_and_transportation,2039,2.27
2026,coal,alternative_electricity_and_transportation,2040,2.27
2026,coal,alternative_electricity_and_transportation,2041,2.27
2026,coal,alternative_electricity_and_transportation,2042,2.28
2026,coal,alternative_electricity_and_transportation,2043,2.29
2026,coal,alternative_electricity_and_transportation,2044,2.29
2026,coal,alternative_electricity_and_transportation,2045,2.30
2026,coal,alternative_electricity_and_transportation,2046,2.30
2026,coal,alternative_electricity_and_transportation,2047,2.30
2026,coal,alternative_electricity_and_transportation,2048,2.31
2026,coal,alternative_electricity_and_transportation,2049,2.33
2026,coal,alternative_electricity_and_transportation,2050,2.33
2026,coal,alternative_transportation,2025,2.40
2026,coal,alternative_transportation,2026,2.37
2026,coal,alternative_transportation,2027,2.36
2026,coal,alternative_transportation,2028,2.34
2026,coal,alternative_transportation,2029,2.34
2026,coal,alternative_transportation,2030,2.36
2026,coal,alternative_transportation,2031,2.24
2026,coal,alternative_transportation,2032,2.45
2026,coal,alternative_transportation,2033,2.45
2026,coal,alternative_transportation,2034,2.44
2026,coal,alternative_transportation,2035,2.43
2026,coal,alternative_transportation,2036,2.43
2026,coal,alternative_transportation,2037,2.44
2026,coal,alternative_transportation,2038,2.44
2026,coal,alternative_transportation,2039,1.82
2026,coal,alternative_transportation,2040,1.82
2026,coal,alternative_transportation,2041,1.82
2026,coal,alternative_transportation,2042,1.80
2026,coal,alternative_transportation,2043,1.80
2026,coal,alternative_transportation,2044,1.71
2026,coal,alternative_transportation,2045,1.64
2026,coal,alternative_transportation,2046,1.01
2026,coal,alternative_transportation,2047,0.53
2026,coal,alternative_transportation,2048,0.53
2026,coal,alternative_transportation,2049,0.54
2026,coal,alternative_transportation,2050,0.54
2026,coal,baseline,2025,2.40
2026,coal,baseline,2026,2.37
2026,coal,baseline,2027,2.35
2026,coal,baseline,2028,2.33
2026,coal,baseline,2029,2.33
2026,coal,baseline,2030,2.34
2026,coal,baseline,2031,2.24
2026,coal,baseline,2032,2.40
2026,coal,baseline,2033,2.40
2026,coal,baseline,2034,2.39
2026,coal,baseline,2035,2.38
2026,coal,baseline,2036,2.38
2026,coal,baseline,2037,2.43
2026,coal,baseline,2038,2.43
2026,coal,baseline,2039,1.88
2026,coal,baseline,2040,1.88
2026,coal,baseline,2041,1.88
2026,coal,baseline,2042,1.87
2026,coal,baseline,2043,1.87
2026,coal,baseline,2044,1.77
2026,coal,baseline,2045,1.63
2026,coal,baseline,2046,1.08
2026,coal,baseline,2047,0.53
2026,coal,baseline,2048,0.54
2026,coal,baseline,2049,0.54
2026,coal,baseline,2050,0.54
2026,coal,high_economic_growth,2025,2.39
2026,coal,high_economic_growth,2026,2.35
2026,coal,high_economic_growth,2027,2.33
2026,coal,high_economic_growth,2028,2.32
2026,coal,high_economic_growth,2029,2.32
2026,coal,high_economic_growth,2030,2.35
2026,coal,high_economic_growth,2031,2.25
2026,coal,high_economic_growth,2032,2.36
2026,coal,high_economic_growth,2033,2.36
2026,coal,high_economic_growth,2034,2.35
2026,coal,high_economic_growth,2035,2.34
2026,coal,high_economic_growth,2036,2.34
2026,coal,high_economic_growth,2037,2.35
2026,coal,high_economic_growth,2038,2.37
2026,coal,high_economic_growth,2039,1.86
2026,coal,high_economic_growth,2040,1.87
2026,coal,high_economic_growth,2041,1.87
2026,coal,high_economic_growth,2042,1.86
2026,coal,high_economic_growth,2043,1.85
2026,coal,high_economic_growth,2044,1.81
2026,coal,high_economic_growth,2045,1.88
2026,coal,high_economic_growth,2046,1.27
2026,coal,high_economic_growth,2047,0.84
2026,coal,high_economic_growth,2048,0.72
2026,coal,high_economic_growth,2049,0.72
2026,coal,high_economic_growth,2050,0.73
2026,coal,high_electricity_demand,2025,2.40
2026,coal,high_electricity_demand,2026,2.37
2026,coal,high_electricity_demand,2027,2.36
2026,coal,high_electricity_demand,2028,2.34
2026,coal,high_electricity_demand,2029,2.33
2026,coal,high_electricity_demand,2030,2.33
2026,coal,high_electricity_demand,2031,2.24
2026,coal,high_electricity_demand,2032,2.30
2026,coal,high_electricity_demand,2033,2.30
2026,coal,high_electricity_demand,2034,2.30
2026,coal,high_electricity_demand,2035,2.29
2026,coal,high_electricity_demand,2036,2.28
2026,coal,high_electricity_demand,2037,2.29
2026,coal,high_electricity_demand,2038,2.31
2026,coal,high_electricity_demand,2039,1.88
2026,coal,high_electricity_demand,2040,1.89
2026,coal,high_electricity_demand,2041,1.89
2026,coal,high_electricity_demand,2042,1.88
2026,coal,high_electricity_demand,2043,1.86
2026,coal,high_electricity_demand,2044,1.80
2026,coal,high_electricity_demand,2045,1.80
2026,coal,high_electricity_demand,2046,0.73
2026,coal,high_electricity_demand,2047,0.63
2026,coal,high_electricity_demand,2048,0.63
2026,coal,high_electricity_demand,2049,0.61
2026,coal,high_electricity_demand,2050,0.61
2026,coal,high_oil_and_gas_supply,2025,2.40
2026,coal,high_oil_and_gas_supply,2026,2.35
2026,coal,high_oil_and_gas_supply,2027,2.29
2026,coal,high_oil_and_gas_supply,2028,2.23
2026,coal,high_oil_and_gas_supply,2029,2.22
2026,coal,high_oil_and_gas_supply,2030,2.22
2026,coal,high_oil_and_gas_supply,2031,2.15
2026,coal,high_oil_and_gas_supply,2032,2.37
2026,coal,high_oil_and_gas_supply,2033,2.37
2026,coal,high_oil_and_gas_supply,2034,2.37
2026,coal,high_oil_and_gas_supply,2035,2.37
2026,coal,high_oil_and_gas_supply,2036,2.37
2026,coal,high_oil_and_gas_supply,2037,2.38
2026,coal,high_oil_and_gas_supply,2038,2.39
2026,coal,high_oil_and_gas_supply,2039,1.77
2026,coal,high_oil_and_gas_supply,2040,1.76
2026,coal,high_oil_and_gas_supply,2041,1.76
2026,coal,high_oil_and_gas_supply,2042,1.62
2026,coal,high_oil_and_gas_supply,2043,1.65
2026,coal,high_oil_and_gas_supply,2044,0.88
2026,coal,high_oil_and_gas_supply,2045,0.81
2026,coal,high_oil_and_gas_supply,2046,0.52
2026,coal,high_oil_and_gas_supply,2047,0.52
2026,coal,high_oil_and_gas_supply,2048,0.52
2026,coal,high_oil_and_gas_supply,2049,0.53
2026,coal,high_oil_and_gas_supply,2050,0.53
2026,coal,high_zero-carbon_technology_cost,2025,2.40
2026,coal,high_zero-carbon_technology_cost,2026,2.36
2026,coal,high_zero-carbon_technology_cost,2027,2.35
2026,coal,high_zero-carbon_technology_cost,2028,2.34
2026,coal,high_zero-carbon_technology_cost,2029,2.34
2026,coal,high_zero-carbon_technology_cost,2030,2.36
2026,coal,high_zero-carbon_technology_cost,2031,2.25
2026,coal,high_zero-carbon_technology_cost,2032,2.36
2026,coal,high_zero-carbon_technology_cost,2033,2.37
2026,coal,high_zero-carbon_technology_cost,2034,2.36
2026,coal,high_zero-carbon_technology_cost,2035,2.35
2026,coal,high_zero-carbon_technology_cost,2036,2.36
2026,coal,high_zero-carbon_technology_cost,2037,2.37
2026,coal,high_zero-carbon_technology_cost,2038,2.37
2026,coal,high_zero-carbon_technology_cost,2039,1.86
2026,coal,high_zero-carbon_technology_cost,2040,1.85
2026,coal,high_zero-carbon_technology_cost,2041,1.85
2026,coal,high_zero-carbon_technology_cost,2042,1.84
2026,coal,high_zero-carbon_technology_cost,2043,1.84
2026,coal,high_zero-carbon_technology_cost,2044,1.78
2026,coal,high_zero-carbon_technology_cost,2045,1.89
2026,coal,high_zero-carbon_technology_cost,2046,0.63
2026,coal,high_zero-carbon_technology_cost,2047,0.53
2026,coal,high_zero-carbon_technology_cost,2048,0.53
2026,coal,high_zero-carbon_technology_cost,2049,0.54
2026,coal,high_zero-carbon_technology_cost,2050,0.54
2026,coal,low_economic_growth,2025,2.44
2026,coal,low_economic_growth,2026,2.40
2026,coal,low_economic_growth,2027,2.34
2026,coal,low_economic_growth,2028,2.31
2026,coal,low_economic_growth,2029,2.33
2026,coal,low_economic_growth,2030,2.37
2026,coal,low_economic_growth,2031,2.26
2026,coal,low_economic_growth,2032,2.46
2026,coal,low_economic_growth,2033,2.45
2026,coal,low_economic_growth,2034,2.44
2026,coal,low_economic_growth,2035,2.43
2026,coal,low_economic_growth,2036,2.43
2026,coal,low_economic_growth,2037,2.44
2026,coal,low_economic_growth,2038,2.43
2026,coal,low_economic_growth,2039,1.81
2026,coal,low_economic_growth,2040,1.81
2026,coal,low_economic_growth,2041,1.80
2026,coal,low_economic_growth,2042,1.79
2026,coal,low_economic_growth,2043,1.80
2026,coal,low_economic_growth,2044,1.51
2026,coal,low_economic_growth,2045,1.51
2026,coal,low_economic_growth,2046,0.57
2026,coal,low_economic_growth,2047,0.52
2026,coal,low_economic_growth,2048,0.52
2026,coal,low_economic_growth,2049,0.53
2026,coal,low_economic_growth,2050,0.53
2026,coal,low_oil_and_gas_supply,2025,2.40
2026,coal,low_oil_and_gas_supply,2026,2.37
2026,coal,low_oil_and_gas_supply,2027,2.82
2026,coal,low_oil_and_gas_supply,2028,2.84
2026,coal,low_oil_and_gas_supply,2029,2.84
2026,coal,low_oil_and_gas_supply,2030,2.83
2026,coal,low_oil_and_gas_supply,2031,2.35
2026,coal,low_oil_and_gas_supply,2032,2.39
2026,coal,low_oil_and_gas_supply,2033,2.38
2026,coal,low_oil_and_gas_supply,2034,2.37
2026,coal,low_oil_and_gas_supply,2035,2.37
2026,coal,low_oil_and_gas_supply,2036,2.37
2026,coal,low_oil_and_gas_supply,2037,2.38
2026,coal,low_oil_and_gas_supply,2038,2.38
2026,coal,low_oil_and_gas_supply,2039,2.29
2026,coal,low_oil_and_gas_supply,2040,2.29
2026,coal,low_oil_and_gas_supply,2041,2.30
2026,coal,low_oil_and_gas_supply,2042,2.30
2026,coal,low_oil_and_gas_supply,2043,2.30
2026,coal,low_oil_and_gas_supply,2044,2.31
2026,coal,low_oil_and_gas_supply,2045,2.31
2026,coal,low_oil_and_gas_supply,2046,2.32
2026,coal,low_oil_and_gas_supply,2047,2.32
2026,coal,low_oil_and_gas_supply,2048,2.33
2026,coal,low_oil_and_gas_supply,2049,2.34
2026,coal,low_oil_and_gas_supply,2050,2.35
2026,coal,low_zero-carbon_technology_cost,2025,2.40
2026,coal,low_zero-carbon_technology_cost,2026,2.36
2026,coal,low_zero-carbon_technology_cost,2027,2.35
2026,coal,low_zero-carbon_technology_cost,2028,2.34
2026,coal,low_zero-carbon_technology_cost,2029,2.33
2026,coal,low_zero-carbon_technology_cost,2030,2.36
2026,coal,low_zero-carbon_technology_cost,2031,2.24
2026,coal,low_zero-carbon_technology_cost,2032,2.42
2026,coal,low_zero-carbon_technology_cost,2033,2.42
2026,coal,low_zero-carbon_technology_cost,2034,2.41
2026,coal,low_zero-carbon_technology_cost,2035,2.40
2026,coal,low_zero-carbon_technology_cost,2036,2.41
2026,coal,low_zero-carbon_technology_cost,2037,2.42
2026,coal,low_zero-carbon_technology_cost,2038,2.42
2026,coal,low_zero-carbon_technology_cost,2039,1.80
2026,coal,low_zero-carbon_technology_cost,2040,1.80
2026,coal,low_zero-carbon_technology_cost,2041,1.80
2026,coal,low_zero-carbon_technology_cost,2042,1.79
2026,coal,low_zero-carbon_technology_cost,2043,1.80
2026,coal,low_zero-carbon_technology_cost,2044,1.75
2026,coal,low_zero-carbon_technology_cost,2045,1.77
2026,coal,low_zero-carbon_technology_cost,2046,0.58
2026,coal,low_zero-carbon_technology_cost,2047,0.57
2026,coal,low_zero-carbon_technology_cost,2048,0.54
2026,coal,low_zero-carbon_technology_cost,2049,0.54
2026,coal,low_zero-carbon_technology_cost,2050,0.54
2026,coal,no_111d,2025,2.40
2026,coal,no_111d,2026,2.36
2026,coal,no_111d,2027,2.36
2026,coal,no_111d,2028,2.34
2026,coal,no_111d,2029,2.33
2026,coal,no_111d,2030,2.33
2026,coal,no_111d,2031,2.25
2026,coal,no_111d,2032,2.24
2026,coal,no_111d,2033,2.23
