region,year,scenario,weather_year,annual_demand_mwh
p37,2021,IRA_low,2009,16947473.0
p37,2021,IRA_low,2010,16947422.0
p37,2021,IRA_low,2011,16947453.0
p37,2021,IRA_low,2012,16947468.0
p37,2021,IRA_low,2013,16947486.0
p37,2022,IRA_low,2007,18825104.0
p37,2022,IRA_low,2008,18825112.0
p37,2022,IRA_low,2009,18825125.0
p37,2022,IRA_low,2010,18825127.0
p37,2022,IRA_low,2011,18825150.0
p37,2022,IRA_low,2012,18825145.0
p37,2022,IRA_low,2013,18825155.0
p37,2023,IRA_low,2007,20875704.0
p37,2023,IRA_low,2008,20875696.0
p37,2023,IRA_low,2009,20875724.0
p37,2023,IRA_low,2010,20875683.0
p37,2023,IRA_low,2011,20875713.0
p37,2023,IRA_low,2012,20875704.0
p37,2023,IRA_low,2013,20875680.0
p37,2024,IRA_low,2007,21927356.0
p37,2024,IRA_low,2008,21927315.0
p37,2024,IRA_low,2009,21927339.0
p37,2024,IRA_low,2010,21927384.0
p37,2024,IRA_low,2011,21927288.0
p37,2024,IRA_low,2012,21927280.0
p37,2024,IRA_low,2013,21927308.0
p37,2025,IRA_low,2007,22223847.0
p37,2025,IRA_low,2008,22223832.0
p37,2025,IRA_low,2009,22223488.0
p37,2025,IRA_low,2010,22223233.0
p37,2025,IRA_low,2011,22223387.0
p37,2025,IRA_low,2012,22222787.0
p37,2025,IRA_low,2013,22224476.0
p37,2026,IRA_low,2007,22608086.0
p37,2026,IRA_low,2008,22610063.0
p37,2026,IRA_low,2009,22609645.0
p37,2026,IRA_low,2010,22607021.0
p37,2026,IRA_low,2011,22607816.0
p37,2026,IRA_low,2012,22603777.0
p37,2026,IRA_low,2013,22611013.0
p37,2027,IRA_low,2007,22992394.0
p37,2027,IRA_low,2008,22996302.0
p37,2027,IRA_low,2009,22995986.0
p37,2027,IRA_low,2010,22990773.0
p37,2027,IRA_low,2011,22992365.0
p37,2027,IRA_low,2012,22984884.0
p37,2027,IRA_low,2013,22997618.0
p37,2028,IRA_low,2007,23376680.0
p37,2028,IRA_low,2008,23382534.0
p37,2028,IRA_low,2009,23382145.0
p37,2028,IRA_low,2010,23374493.0
p37,2028,IRA_low,2011,23376786.0
p37,2028,IRA_low,2012,23365896.0
p37,2028,IRA_low,2013,23384123.0
p37,2029,IRA_low,2007,23760877.0
p37,2029,IRA_low,2008,23768922.0
p37,2029,IRA_low,2009,23768334.0
p37,2029,IRA_low,2010,23758341.0
p37,2029,IRA_low,2011,23761173.0
p37,2029,IRA_low,2012,23746988.0
p37,2029,IRA_low,2013,23770678.0
p37,2030,IRA_low,2007,24145172.0
p37,2030,IRA_low,2008,24155123.0
p37,2030,IRA_low,2009,24154693.0
p37,2030,IRA_low,2010,24142080.0
p37,2030,IRA_low,2011,24145724.0
p37,2030,IRA_low,2012,24127976.0
p37,2030,IRA_low,2013,24157325.0
p37,2031,IRA_low,2007,24451304.0
p37,2031,IRA_low,2008,24464197.0
p37,2031,IRA_low,2009,24463983.0
p37,2031,IRA_low,2010,24447855.0
p37,2031,IRA_low,2011,24452341.0
p37,2031,IRA_low,2012,24429904.0
p37,2031,IRA_low,2013,24467005.0
p37,2032,IRA_low,2007,24757419.0
p37,2032,IRA_low,2008,24773649.0
p37,2032,IRA_low,2009,24773405.0
p37,2032,IRA_low,2010,24753671.0
p37,2032,IRA_low,2011,24759175.0
p37,2032,IRA_low,2012,24731852.0
p37,2032,IRA_low,2013,24776810.0
p37,2033,IRA_low,2007,25063517.0
p37,2033,IRA_low,2008,25082750.0
p37,2033,IRA_low,2009,25082867.0
p37,2033,IRA_low,2010,25059502.0
p37,2033,IRA_low,2011,25065895.0
p37,2033,IRA_low,2012,25033809.0
p37,2033,IRA_low,2013,25086617.0
p37,2034,IRA_low,2007,25369590.0
p37,2034,IRA_low,2008,25392027.0
p37,2034,IRA_low,2009,25392248.0
p37,2034,IRA_low,2010,25365289.0
p37,2034,IRA_low,2011,25372458.0
p37,2034,IRA_low,2012,25335720.0
p37,2034,IRA_low,2013,25396362.0
p37,2035,IRA_low,2007,25675782.0
p37,2035,IRA_low,2008,25701190.0
p37,2035,IRA_low,2009,25701695.0
p37,2035,IRA_low,2010,25671029.0
p37,2035,IRA_low,2011,25679201.0
p37,2035,IRA_low,2012,25637672.0
p37,2035,IRA_low,2013,25706067.0
p37,2036,IRA_low,2007,25905822.0
p37,2036,IRA_low,2008,25933455.0
p37,2036,IRA_low,2009,25934084.0
p37,2036,IRA_low,2010,25900850.0
p37,2036,IRA_low,2011,25909720.0
p37,2036,IRA_low,2012,25864463.0
p37,2036,IRA_low,2013,25939232.0
p37,2037,IRA_low,2007,26136201.0
p37,2037,IRA_low,2008,26165859.0
p37,2037,IRA_low,2009,26166564.0
p37,2037,IRA_low,2010,26130655.0
p37,2037,IRA_low,2011,26140196.0
p37,2037,IRA_low,2012,26091061.0
p37,2037,IRA_low,2013,26172359.0
p37,2038,IRA_low,2007,26366477.0
p37,2038,IRA_low,2008,26398216.0
p37,2038,IRA_low,2009,26399033.0
p37,2038,IRA_low,2010,26360551.0
p37,2038,IRA_low,2011,26370601.0
p37,2038,IRA_low,2012,26317744.0
p37,2038,IRA_low,2013,26405439.0
p37,2039,IRA_low,2007,26596564.0
p37,2039,IRA_low,2008,26630573.0
p37,2039,IRA_low,2009,26631456.0
p37,2039,IRA_low,2010,26590319.0
p37,2039,IRA_low,2011,26601133.0
p37,2039,IRA_low,2012,26544505.0
p37,2039,IRA_low,2013,26638632.0
p37,2040,IRA_low,2007,26826793.0
p37,2040,IRA_low,2008,26862993.0
p37,2040,IRA_low,2009,26863838.0
p37,2040,IRA_low,2010,26820118.0
p37,2040,IRA_low,2011,26831622.0
p37,2040,IRA_low,2012,26771193.0
p37,2040,IRA_low,2013,26871690.0
p37,2041,IRA_low,2007,27052353.0
p37,2041,IRA_low,2008,27089580.0
p37,2041,IRA_low,2009,27090514.0
p37,2041,IRA_low,2010,27045503.0
p37,2041,IRA_low,2011,27057145.0
p37,2041,IRA_low,2012,26994607.0
p37,2041,IRA_low,2013,27099238.0
p37,2042,IRA_low,2007,27278034.0
p37,2042,IRA_low,2008,27316290.0
p37,2042,IRA_low,2009,27317146.0
p37,2042,IRA_low,2010,27270904.0
p37,2042,IRA_low,2011,27282765.0
p37,2042,IRA_low,2012,27218271.0
p37,2042,IRA_low,2013,27326955.0
p37,2043,IRA_low,2007,27503707.0
p37,2043,IRA_low,2008,27542933.0
p37,2043,IRA_low,2009,27543814.0
p37,2043,IRA_low,2010,27496209.0
p37,2043,IRA_low,2011,27508651.0
p37,2043,IRA_low,2012,27441871.0
p37,2043,IRA_low,2013,27554277.0
p37,2044,IRA_low,2007,27729329.0
p37,2044,IRA_low,2008,27769724.0
p37,2044,IRA_low,2009,27770423.0
p37,2044,IRA_low,2010,27721562.0
p37,2044,IRA_low,2011,27734052.0
p37,2044,IRA_low,2012,27665381.0
p37,2044,IRA_low,2013,27781917.0
p37,2045,IRA_low,2007,27954900.0
p37,2045,IRA_low,2008,27996474.0
p37,2045,IRA_low,2009,27997111.0
p37,2045,IRA_low,2010,27946851.0
p37,2045,IRA_low,2011,27959781.0
p37,2045,IRA_low,2012,27888900.0
p37,2045,IRA_low,2013,28009420.0
p37,2046,IRA_low,2007,28175752.0
p37,2046,IRA_low,2008,28217581.0
p37,2046,IRA_low,2009,28218151.0
p37,2046,IRA_low,2010,28167426.0
p37,2046,IRA_low,2011,28180381.0
p37,2046,IRA_low,2012,28108329.0
p37,2046,IRA_low,2013,28231406.0
p37,2047,IRA_low,2007,28396545.0
p37,2047,IRA_low,2008,28438707.0
p37,2047,IRA_low,2009,28439176.0
p37,2047,IRA_low,2010,28387786.0
p37,2047,IRA_low,2011,28400923.0
p37,2047,IRA_low,2012,28327899.0
p37,2047,IRA_low,2013,28453334.0
p37,2048,IRA_low,2007,28617409.0
p37,2048,IRA_low,2008,28659751.0
p37,2048,IRA_low,2009,28660220.0
p37,2048,IRA_low,2010,28608349.0
p37,2048,IRA_low,2011,28621548.0
p37,2048,IRA_low,2012,28547403.0
p37,2048,IRA_low,2013,28675313.0
p37,2049,IRA_low,2007,28838257.0
p37,2049,IRA_low,2008,28880863.0
p37,2049,IRA_low,2009,28881308.0
p37,2049,IRA_low,2010,28828736.0
p37,2049,IRA_low,2011,28842299.0
p37,2049,IRA_low,2012,28766822.0
p37,2049,IRA_low,2013,28897230.0
p37,2050,IRA_low,2007,29058978.0
p37,2050,IRA_low,2008,29101893.0
p37,2050,IRA_low,2009,29102281.0
p37,2050,IRA_low,2010,29049207.0
p37,2050,IRA_low,2011,29062795.0
p37,2050,IRA_low,2012,28986446.0
p37,2050,IRA_low,2013,29119124.0
p38,2020,IRA_low,2007,12471716.06
p38,2020,IRA_low,2008,12470070.18
p38,2020,IRA_low,2009,12470680.67
p38,2020,IRA_low,2010,12470576.69
p38,2020,IRA_low,2011,12469999.73
p38,2020,IRA_low,2012,12471085.43
p38,2020,IRA_low,2013,12469559.19
p38,2021,IRA_low,2007,11398933.0
p38,2021,IRA_low,2008,11398997.0
p38,2021,IRA_low,2009,11398990.0
p38,2021,IRA_low,2010,11398956.0
p38,2021,IRA_low,2011,11398973.0
p38,2021,IRA_low,2012,11398943.0
p38,2021,IRA_low,2013,11398950.0
p38,2022,IRA_low,2007,11782809.0
p38,2022,IRA_low,2008,11782748.0
p38,2022,IRA_low,2009,11782813.0
p38,2022,IRA_low,2010,11782715.0
p38,2022,IRA_low,2011,11782767.0
p38,2022,IRA_low,2012,11782765.0
p38,2022,IRA_low,2013,11782767.0
p38,2023,IRA_low,2007,11808411.0
p38,2023,IRA_low,2008,11808433.0
p38,2023,IRA_low,2009,11808437.0
p38,2023,IRA_low,2010,11808417.0
p38,2023,IRA_low,2011,11808421.0
p38,2023,IRA_low,2012,11808419.0
p38,2023,IRA_low,2013,11808397.0
p38,2024,IRA_low,2007,11801309.0
p38,2024,IRA_low,2008,11801321.0
p38,2024,IRA_low,2009,11801238.0
p38,2024,IRA_low,2010,11801317.0
p38,2024,IRA_low,2011,11801284.0
p38,2024,IRA_low,2012,11801288.0
p38,2024,IRA_low,2013,11801221.0
p38,2025,IRA_low,2007,11880266.0
p38,2025,IRA_low,2008,11882286.0
p38,2025,IRA_low,2009,11880428.0
p38,2025,IRA_low,2010,11880365.0
p38,2025,IRA_low,2011,11880880.0
p38,2025,IRA_low,2012,11876554.0
p38,2025,IRA_low,2013,11882730.0
p38,2026,IRA_low,2007,12067313.0
p38,2026,IRA_low,2008,12075672.0
p38,2026,IRA_low,2009,12071166.0
p38,2026,IRA_low,2010,12068862.0
p38,2026,IRA_low,2011,12071255.0
p38,2026,IRA_low,2012,12056005.0
p38,2026,IRA_low,2013,12076392.0
p38,2027,IRA_low,2007,12254459.0
p38,2027,IRA_low,2008,12269051.0
p38,2027,IRA_low,2009,12261724.0
p38,2027,IRA_low,2010,12257368.0
p38,2027,IRA_low,2011,12261569.0
p38,2027,IRA_low,2012,12235462.0
p38,2027,IRA_low,2013,12270014.0
p38,2028,IRA_low,2007,12441472.0
p38,2028,IRA_low,2008,12462573.0
p38,2028,IRA_low,2009,12452423.0
p38,2028,IRA_low,2010,12445852.0
p38,2028,IRA_low,2011,12451909.0
p38,2028,IRA_low,2012,12414847.0
p38,2028,IRA_low,2013,12463668.0
p38,2029,IRA_low,2007,12628480.0
p38,2029,IRA_low,2008,12655899.0
p38,2029,IRA_low,2009,12643041.0
p38,2029,IRA_low,2010,12634351.0
p38,2029,IRA_low,2011,12642256.0
p38,2029,IRA_low,2012,12594315.0
p38,2029,IRA_low,2013,12657328.0
p38,2030,IRA_low,2007,12815632.0
p38,2030,IRA_low,2008,12849380.0
p38,2030,IRA_low,2009,12833811.0
p38,2030,IRA_low,2010,12822851.0
p38,2030,IRA_low,2011,12832595.0
p38,2030,IRA_low,2012,12773735.0
p38,2030,IRA_low,2013,12850940.0
p38,2031,IRA_low,2007,13077293.0
p38,2031,IRA_low,2008,13117643.0
p38,2031,IRA_low,2009,13099312.0
p38,2031,IRA_low,2010,13086201.0
p38,2031,IRA_low,2011,13097858.0
p38,2031,IRA_low,2012,13027415.0
p38,2031,IRA_low,2013,13119713.0
p38,2032,IRA_low,2007,13339020.0
p38,2032,IRA_low,2008,13385979.0
p38,2032,IRA_low,2009,13364934.0
p38,2032,IRA_low,2010,13349375.0
p38,2032,IRA_low,2011,13363153.0
p38,2032,IRA_low,2012,13280949.0
p38,2032,IRA_low,2013,13388598.0
p38,2033,IRA_low,2007,13600651.0
p38,2033,IRA_low,2008,13654373.0
p38,2033,IRA_low,2009,13630491.0
p38,2033,IRA_low,2010,13612662.0
p38,2033,IRA_low,2011,13628397.0
p38,2033,IRA_low,2012,13534540.0
p38,2033,IRA_low,2013,13657487.0
p38,2034,IRA_low,2007,13862290.0
p38,2034,IRA_low,2008,13922693.0
p38,2034,IRA_low,2009,13896086.0
p38,2034,IRA_low,2010,13875867.0
p38,2034,IRA_low,2011,13893657.0
p38,2034,IRA_low,2012,13788228.0
p38,2034,IRA_low,2013,13926421.0
p38,2035,IRA_low,2007,14124074.0
p38,2035,IRA_low,2008,14191078.0
p38,2035,IRA_low,2009,14161655.0
p38,2035,IRA_low,2010,14139251.0
p38,2035,IRA_low,2011,14158948.0
p38,2035,IRA_low,2012,14041867.0
p38,2035,IRA_low,2013,14195295.0
p38,2036,IRA_low,2007,14405262.0
p38,2036,IRA_low,2008,14478037.0
p38,2036,IRA_low,2009,14446180.0
p38,2036,IRA_low,2010,14421706.0
p38,2036,IRA_low,2011,14442813.0
p38,2036,IRA_low,2012,14315909.0
p38,2036,IRA_low,2013,14482811.0
p38,2037,IRA_low,2007,14686524.0
p38,2037,IRA_low,2008,14765004.0
p38,2037,IRA_low,2009,14730633.0
p38,2037,IRA_low,2010,14704309.0
p38,2037,IRA_low,2011,14726927.0
p38,2037,IRA_low,2012,14589970.0
p38,2037,IRA_low,2013,14770278.0
p38,2038,IRA_low,2007,14967795.0
p38,2038,IRA_low,2008,15052057.0
p38,2038,IRA_low,2009,15015049.0
p38,2038,IRA_low,2010,14986941.0
p38,2038,IRA_low,2011,15010829.0
p38,2038,IRA_low,2012,14864076.0
p38,2038,IRA_low,2013,15057775.0
p38,2039,IRA_low,2007,15249012.0
p38,2039,IRA_low,2008,15339032.0
p38,2039,IRA_low,2009,15299598.0
p38,2039,IRA_low,2010,15269517.0
p38,2039,IRA_low,2011,15294826.0
p38,2039,IRA_low,2012,15138224.0
p38,2039,IRA_low,2013,15345288.0
p38,2040,IRA_low,2007,15530212.0
p38,2040,IRA_low,2008,15626150.0
p38,2040,IRA_low,2009,15584063.0
p38,2040,IRA_low,2010,15552099.0
p38,2040,IRA_low,2011,15578754.0
p38,2040,IRA_low,2012,15412258.0
p38,2040,IRA_low,2013,15632909.0
p38,2041,IRA_low,2007,15773298.0
p38,2041,IRA_low,2008,15872153.0
p38,2041,IRA_low,2009,15828867.0
p38,2041,IRA_low,2010,15795946.0
p38,2041,IRA_low,2011,15823176.0
p38,2041,IRA_low,2012,15651091.0
p38,2041,IRA_low,2013,15879865.0
p38,2042,IRA_low,2007,16016361.0
p38,2042,IRA_low,2008,16118108.0
p38,2042,IRA_low,2009,16073605.0
p38,2042,IRA_low,2010,16039925.0
p38,2042,IRA_low,2011,16067678.0
p38,2042,IRA_low,2012,15890009.0
p38,2042,IRA_low,2013,16127014.0
p38,2043,IRA_low,2007,16259442.0
p38,2043,IRA_low,2008,16364170.0
p38,2043,IRA_low,2009,16318354.0
p38,2043,IRA_low,2010,16283894.0
p38,2043,IRA_low,2011,16312145.0
p38,2043,IRA_low,2012,16128882.0
p38,2043,IRA_low,2013,16374107.0
p38,2044,IRA_low,2007,16502484.0
p38,2044,IRA_low,2008,16610165.0
p38,2044,IRA_low,2009,16563162.0
p38,2044,IRA_low,2010,16527751.0
p38,2044,IRA_low,2011,16556618.0
p38,2044,IRA_low,2012,16367738.0
p38,2044,IRA_low,2013,16621214.0
p38,2045,IRA_low,2007,16745702.0
p38,2045,IRA_low,2008,16856187.0
p38,2045,IRA_low,2009,16807959.0
p38,2045,IRA_low,2010,16771831.0
p38,2045,IRA_low,2011,16801197.0
p38,2045,IRA_low,2012,16606601.0
p38,2045,IRA_low,2013,16868202.0
p38,2046,IRA_low,2007,16934429.0
p38,2046,IRA_low,2008,17045939.0
p38,2046,IRA_low,2009,16996547.0
p38,2046,IRA_low,2010,16960465.0
p38,2046,IRA_low,2011,16989823.0
p38,2046,IRA_low,2012,16792836.0
p38,2046,IRA_low,2013,17058849.0
p38,2047,IRA_low,2007,17123377.0
p38,2047,IRA_low,2008,17235683.0
p38,2047,IRA_low,2009,17185024.0
p38,2047,IRA_low,2010,17149098.0
p38,2047,IRA_low,2011,17178652.0
p38,2047,IRA_low,2012,16979003.0
p38,2047,IRA_low,2013,17249488.0
p38,2048,IRA_low,2007,17312194.0
p38,2048,IRA_low,2008,17425437.0
p38,2048,IRA_low,2009,17373641.0
p38,2048,IRA_low,2010,17337787.0
p38,2048,IRA_low,2011,17367475.0
p38,2048,IRA_low,2012,17165169.0
p38,2048,IRA_low,2013,17440087.0
p38,2049,IRA_low,2007,17501037.0
p38,2049,IRA_low,2008,17615261.0
p38,2049,IRA_low,2009,17562298.0
p38,2049,IRA_low,2010,17526403.0
p38,2049,IRA_low,2011,17556236.0
p38,2049,IRA_low,2012,17351410.0
p38,2049,IRA_low,2013,17630864.0
p38,2050,IRA_low,2007,17689991.0
p38,2050,IRA_low,2008,17805001.0
p38,2050,IRA_low,2009,17750898.0
p38,2050,IRA_low,2010,17715193.0
p38,2050,IRA_low,2011,17745015.0
p38,2050,IRA_low,2012,17537644.0
p38,2050,IRA_low,2013,17821496.0
p39,2020,IRA_low,2007,1785799.81
p39,2020,IRA_low,2008,1785715.16
p39,2020,IRA_low,2009,1785649.33
p39,2020,IRA_low,2010,1785721.43
p39,2020,IRA_low,2011,1785377.63
p39,2020,IRA_low,2012,1785665.0
p39,2020,IRA_low,2013,1785590.81
p39,2021,IRA_low,2007,2079620.0
p39,2021,IRA_low,2008,2079653.0
p39,2021,IRA_low,2009,2079667.0
p39,2021,IRA_low,2010,2079657.0
p39,2021,IRA_low,2011,2079654.0
p39,2021,IRA_low,2012,2079584.0
p39,2021,IRA_low,2013,2079657.0
p39,2022,IRA_low,2007,2175508.0
p39,2022,IRA_low,2008,2175854.0
p39,2022,IRA_low,2009,2175781.0
p39,2022,IRA_low,2010,2175587.0
p39,2022,IRA_low,2011,2175619.0
p39,2022,IRA_low,2012,2175870.0
p39,2022,IRA_low,2013,2175523.0
p39,2023,IRA_low,2007,2157747.0
p39,2023,IRA_low,2008,2157663.0
p39,2023,IRA_low,2009,2157706.0
p39,2023,IRA_low,2010,2157713.0
p39,2023,IRA_low,2011,2157722.0
p39,2023,IRA_low,2012,2157687.0
p39,2023,IRA_low,2013,2157775.0
p39,2024,IRA_low,2007,2249067.0
p39,2024,IRA_low,2008,2248976.0
p39,2024,IRA_low,2009,2249032.0
p39,2024,IRA_low,2010,2248953.0
p39,2024,IRA_low,2011,2249009.0
p39,2024,IRA_low,2012,2248961.0
p39,2024,IRA_low,2013,2249064.0
p39,2025,IRA_low,2007,2330355.0
p39,2025,IRA_low,2008,2330208.0
p39,2025,IRA_low,2009,2329898.0
p39,2025,IRA_low,2010,2330327.0
p39,2025,IRA_low,2011,2330174.0
p39,2025,IRA_low,2012,2330058.0
p39,2025,IRA_low,2013,2330455.0
p39,2026,IRA_low,2007,2440030.0
p39,2026,IRA_low,2008,2440622.0
p39,2026,IRA_low,2009,2439308.0
p39,2026,IRA_low,2010,2440302.0
p39,2026,IRA_low,2011,2439835.0
p39,2026,IRA_low,2012,2438365.0
p39,2026,IRA_low,2013,2440807.0
p39,2027,IRA_low,2007,2549386.0
p39,2027,IRA_low,2008,2551052.0
p39,2027,IRA_low,2009,2549679.0
p39,2027,IRA_low,2010,2549903.0
p39,2027,IRA_low,2011,2550085.0
p39,2027,IRA_low,2012,2546818.0
p39,2027,IRA_low,2013,2550956.0
p39,2028,IRA_low,2007,2658922.0
p39,2028,IRA_low,2008,2661515.0
p39,2028,IRA_low,2009,2659531.0
p39,2028,IRA_low,2010,2659902.0
p39,2028,IRA_low,2011,2659845.0
p39,2028,IRA_low,2012,2655065.0
p39,2028,IRA_low,2013,2661159.0
p39,2029,IRA_low,2007,2768459.0
p39,2029,IRA_low,2008,2772010.0
p39,2029,IRA_low,2009,2769404.0
p39,2029,IRA_low,2010,2769607.0
p39,2029,IRA_low,2011,2769631.0
p39,2029,IRA_low,2012,2763429.0
p39,2029,IRA_low,2013,2771278.0
p39,2030,IRA_low,2007,2878160.0
p39,2030,IRA_low,2008,2882524.0
p39,2030,IRA_low,2009,2879370.0
p39,2030,IRA_low,2010,2879537.0
p39,2030,IRA_low,2011,2879700.0
p39,2030,IRA_low,2012,2871844.0
p39,2030,IRA_low,2013,2881713.0
p39,2031,IRA_low,2007,2975190.0
p39,2031,IRA_low,2008,2980629.0
p39,2031,IRA_low,2009,2977095.0
p39,2031,IRA_low,2010,2976730.0
p39,2031,IRA_low,2011,2977016.0
p39,2031,IRA_low,2012,2967237.0
p39,2031,IRA_low,2013,2979598.0
p39,2032,IRA_low,2007,3072198.0
p39,2032,IRA_low,2008,3078919.0
p39,2032,IRA_low,2009,3074697.0
p39,2032,IRA_low,2010,3074343.0
p39,2032,IRA_low,2011,3074654.0
p39,2032,IRA_low,2012,3062880.0
p39,2032,IRA_low,2013,3077611.0
p39,2033,IRA_low,2007,3169311.0
p39,2033,IRA_low,2008,3177288.0
p39,2033,IRA_low,2009,3172339.0
p39,2033,IRA_low,2010,3171868.0
p39,2033,IRA_low,2011,3172279.0
p39,2033,IRA_low,2012,3158496.0
p39,2033,IRA_low,2013,3175614.0
p39,2034,IRA_low,2007,3266365.0
p39,2034,IRA_low,2008,3275525.0
p39,2034,IRA_low,2009,3270060.0
p39,2034,IRA_low,2010,3269285.0
p39,2034,IRA_low,2011,3269819.0
p39,2034,IRA_low,2012,3254098.0
p39,2034,IRA_low,2013,3273741.0
p39,2035,IRA_low,2007,3363466.0
p39,2035,IRA_low,2008,3373684.0
p39,2035,IRA_low,2009,3367727.0
p39,2035,IRA_low,2010,3366866.0
p39,2035,IRA_low,2011,3367362.0
p39,2035,IRA_low,2012,3349774.0
p39,2035,IRA_low,2013,3371607.0
p39,2036,IRA_low,2007,3442469.0
p39,2036,IRA_low,2008,3453500.0
p39,2036,IRA_low,2009,3446954.0
p39,2036,IRA_low,2010,3446096.0
p39,2036,IRA_low,2011,3446712.0
p39,2036,IRA_low,2012,3427694.0
p39,2036,IRA_low,2013,3451416.0
p39,2037,IRA_low,2007,3521561.0
p39,2037,IRA_low,2008,3533424.0
p39,2037,IRA_low,2009,3526459.0
p39,2037,IRA_low,2010,3525408.0
p39,2037,IRA_low,2011,3526039.0
p39,2037,IRA_low,2012,3505666.0
p39,2037,IRA_low,2013,3531108.0
p39,2038,IRA_low,2007,3600569.0
p39,2038,IRA_low,2008,3613162.0
p39,2038,IRA_low,2009,3605695.0
p39,2038,IRA_low,2010,3604720.0
p39,2038,IRA_low,2011,3605398.0
p39,2038,IRA_low,2012,3583515.0
p39,2038,IRA_low,2013,3610772.0
p39,2039,IRA_low,2007,3679622.0
p39,2039,IRA_low,2008,3693120.0
p39,2039,IRA_low,2009,3685061.0
p39,2039,IRA_low,2010,3683913.0
p39,2039,IRA_low,2011,3684659.0
p39,2039,IRA_low,2012,3661446.0
p39,2039,IRA_low,2013,3690546.0
p39,2040,IRA_low,2007,3758651.0
p39,2040,IRA_low,2008,3772937.0
p39,2040,IRA_low,2009,3764315.0
p39,2040,IRA_low,2010,3763260.0
p39,2040,IRA_low,2011,3764131.0
p39,2040,IRA_low,2012,3739478.0
p39,2040,IRA_low,2013,3770192.0
p39,2041,IRA_low,2007,3832316.0
p39,2041,IRA_low,2008,3846959.0
p39,2041,IRA_low,2009,3838041.0
p39,2041,IRA_low,2010,3837053.0
p39,2041,IRA_low,2011,3837876.0
p39,2041,IRA_low,2012,3812657.0
p39,2041,IRA_low,2013,3844358.0
p39,2042,IRA_low,2007,3905949.0
p39,2042,IRA_low,2008,3921037.0
p39,2042,IRA_low,2009,3911795.0
p39,2042,IRA_low,2010,3910927.0
p39,2042,IRA_low,2011,3911656.0
p39,2042,IRA_low,2012,3885763.0
p39,2042,IRA_low,2013,3918439.0
p39,2043,IRA_low,2007,3979704.0
p39,2043,IRA_low,2008,3995137.0
p39,2043,IRA_low,2009,3985464.0
p39,2043,IRA_low,2010,3984661.0
p39,2043,IRA_low,2011,3985445.0
p39,2043,IRA_low,2012,3958878.0
p39,2043,IRA_low,2013,3992507.0
p39,2044,IRA_low,2007,4053757.0
p39,2044,IRA_low,2008,4069227.0
p39,2044,IRA_low,2009,4059117.0
p39,2044,IRA_low,2010,4058089.0
p39,2044,IRA_low,2011,4059663.0
p39,2044,IRA_low,2012,4032242.0
p39,2044,IRA_low,2013,4066373.0
p39,2045,IRA_low,2007,4127053.0
p39,2045,IRA_low,2008,4143175.0
p39,2045,IRA_low,2009,4132961.0
p39,2045,IRA_low,2010,4132253.0
p39,2045,IRA_low,2011,4132998.0
p39,2045,IRA_low,2012,4105124.0
p39,2045,IRA_low,2013,4140584.0
p39,2046,IRA_low,2007,4194280.0
p39,2046,IRA_low,2008,4210448.0
p39,2046,IRA_low,2009,4199963.0
p39,2046,IRA_low,2010,4199621.0
p39,2046,IRA_low,2011,4200124.0
p39,2046,IRA_low,2012,4172233.0
p39,2046,IRA_low,2013,4207984.0
p39,2047,IRA_low,2007,4261484.0
p39,2047,IRA_low,2008,4277685.0
p39,2047,IRA_low,2009,4266934.0
p39,2047,IRA_low,2010,4266882.0
p39,2047,IRA_low,2011,4267298.0
p39,2047,IRA_low,2012,4239236.0
p39,2047,IRA_low,2013,4275324.0
p39,2048,IRA_low,2007,4328660.0
p39,2048,IRA_low,2008,4344905.0
p39,2048,IRA_low,2009,4333966.0
p39,2048,IRA_low,2010,4334068.0
p39,2048,IRA_low,2011,4334550.0
p39,2048,IRA_low,2012,4306373.0
p39,2048,IRA_low,2013,4342662.0
p39,2049,IRA_low,2007,4395990.0
p39,2049,IRA_low,2008,4412019.0
p39,2049,IRA_low,2009,4400903.0
p39,2049,IRA_low,2010,4401303.0
p39,2049,IRA_low,2011,4401592.0
p39,2049,IRA_low,2012,4373417.0
p39,2049,IRA_low,2013,4409919.0
p39,2050,IRA_low,2007,4463008.0
p39,2050,IRA_low,2008,4479215.0
p39,2050,IRA_low,2009,4467933.0
p39,2050,IRA_low,2010,4468476.0
p39,2050,IRA_low,2011,4468632.0
p39,2050,IRA_low,2012,4440357.0
p39,2050,IRA_low,2013,4477154.0
p4,2020,IRA_low,2007,1619597.62
p4,2020,IRA_low,2008,1619470.63
p4,2020,IRA_low,2009,1619653.41
p4,2020,IRA_low,2010,1619813.11
p4,2020,IRA_low,2011,1619313.82
p4,2020,IRA_low,2012,1619609.16
p4,2020,IRA_low,2013,1619533.16
p4,2021,IRA_low,2007,4684661.0
p4,2021,IRA_low,2008,4684643.0
p4,2021,IRA_low,2009,4684643.0
p4,2021,IRA_low,2010,4684580.0
p4,2021,IRA_low,2011,4684624.0
p4,2021,IRA_low,2012,4684647.0
p4,2021,IRA_low,2013,4684607.0
p4,2022,IRA_low,2007,4825242.0
p4,2022,IRA_low,2008,4825190.0
p4,2022,IRA_low,2009,4825296.0
p4,2022,IRA_low,2010,4825241.0
p4,2022,IRA_low,2011,4825218.0
p4,2022,IRA_low,2012,4825184.0
p4,2022,IRA_low,2013,4825275.0
p4,2023,IRA_low,2007,4756987.0
p4,2023,IRA_low,2008,4756987.0
