substation_id,CBSAFP,POPESTIMATE2019,rb,region,IPM_Region
131672,36540,949442.0,p41,p41,p41
304328,33260,182603.0,p62,p62,p62
123662,48700,113299.0,p122,p122,p122
155351,33860,373290.0,p90,p90,p90
140871,35620_p126,6585382.235587343,p126,p126,p126
115167,39580,1390785.0,p98,p98,p98
116533,12060,6020364.0,p94,p94,p94
117515,28140,2157990.0,p54,p54,p54
148532,16860,565194.0,p92,p92,p92
112265,48900,297533.0,p98,p98,p98
113545,17980,321048.0,p94,p94,p94
147935,47260,1768901.0,p99,p99,p99
157826,25420,577941.0,p122,p122,p122
116246,40060,1291900.0,p99,p99,p99
121114,16700,802122.0,p96,p96,p96
120324,42680,159923.0,p102,p102,p102
128736,26090,118081.0,p103,p103,p103
112268,48900,297533.0,p98,p98,p98
146760,29540,545724.0,p122,p122,p122
144009,37980,6102434.0,p122,p122,p122
109936,25620,168849.0,p87,p87,p87
122854,37140,96272.0,p93,p93,p93
147876,40060,1291900.0,p99,p99,p99
152901,43900,319785.0,p95,p95,p95
150916,33100,6166488.0,p102,p102,p102
132145,19780,699292.0,p70,p70,p70
135642,20260,288732.0,p43,p43,p43
306561,38060,4948203.0,p28,p28,p28
130652,31140,1265108.0,p109,p109,p109
205141,22660,356899.0,p33,p33,p33
128738,26090,118081.0,p103,p103,p103
146286,12580,2800053.0,p123,p123,p123
120886,44940,140466.0,p96,p96,p96
308924,38060,4948203.0,p28,p28,p28
147526,49020,140566.0,p100,p100,p100
115247,39580,1390785.0,p98,p98,p98
155633,37140,96272.0,p93,p93,p93
201572,41620,1232696.0,p25,p25,p25
108623,15980,770577.0,p101,p101,p101
153312,14020,169230.0,p107,p107,p107
114934,19460,152603.0,p89,p89,p89
150842,27260,1559514.0,p101,p101,p101
132271,35620_p126,6585382.235587343,p126,p126,p126
152762,35840,836995.0,p101,p101,p101
128250,26090,118081.0,p103,p103,p103
155241,28940,869046.0,p92,p92,p92
116603,12060,6020364.0,p94,p94,p94
203675,14720,31011.0,p33,p33,p33
117610,27900,179564.0,p55,p55,p55
203857,19740,2967239.0,p33,p33,p33
151030,48260,116074.0,p112,p112,p112
147785,27740,203649.0,p92,p92,p92
147293,17300,307820.0,p92,p92,p92
117555,44180,470300.0,p55,p55,p55
203850,14500,326196.0,p33,p33,p33
201971,38900,2492412.0,p5,p5,p5
153156,34100,142749.0,p92,p92,p92
144049,37980,6102434.0,p122,p122,p122
144010,37980,6102434.0,p122,p122,p122
150661,33100,6166488.0,p102,p102,p102
117148,28140,2157990.0,p54,p54,p54
155184,34980,1934317.0,p92,p92,p92
200984,21660,382067.0,p5,p5,p5
144625,11460,367601.0,p103,p103,p103
117147,28140,2157990.0,p54,p54,p54
124072,14540,179240.0,p93,p93,p93
121873,16060,135764.0,p81,p81,p81
144032,37980,6102434.0,p122,p122,p122
107855,22220,534904.0,p56,p56,p56
115107,47260,1768901.0,p99,p99,p99
131751,36540,949442.0,p41,p41,p41
302099,31180,322257.0,p48,p48,p48
114119,22180,526719.0,p98,p98,p98
120522,27260,1559514.0,p101,p101,p101
149154,32820,1346045.0,p92,p92,p92
303882,29820,2266715.0,p13,p13,p13
120519,27260,1559514.0,p101,p101,p101
114369,26380,208075.0,p58,p58,p58
153151,34100,142749.0,p92,p92,p92
153748,36980,119440.0,p108,p108,p108
131750,36540,949442.0,p41,p41,p41
309856,19100,7573136.0,p63,p63,p63
116573,12060,6020364.0,p94,p94,p94
151570,15980,770577.0,p101,p101,p101
206390,30860,142165.0,p25,p25,p25
150844,27260,1559514.0,p101,p101,p101
134680,11540,237974.0,p76,p76,p76
301760,41500,434061.0,p9,p9,p9
153595,26900,2074537.0,p106,p106,p106
200721,42660,3979845.0,p1,p1,p1
117622,44180,470300.0,p55,p55,p55
117526,28140,2157990.0,p54,p54,p54
202264,19740,2967239.0,p33,p33,p33
123747,10900,844052.0,p122,p122,p122
152725,16740,2636883.0,p97,p97,p97
305093,38060,4948203.0,p28,p28,p28
115801,28940,869046.0,p92,p92,p92
149311,46140,998626.0,p51,p51,p51
130530,31140,1265108.0,p109,p109,p109
150830,36740,2608147.0,p101,p101,p101
115172,39580,1390785.0,p98,p98,p98
150237,35380,1270530.0,p58,p58,p58
136005,35620_p127,2528791.459936988,p127,p127,p127
115249,39580,1390785.0,p98,p98,p98
117612,28140,2157990.0,p54,p54,p54
111238,18460,45328.0,p94,p94,p94
108642,33100,6166488.0,p102,p102,p102
122000,19340,379172.0,p81,p81,p81
149424,22900,250368.0,p56,p56,p56
111348,12060,6020364.0,p94,p94,p94
115021,24660,771851.0,p97,p97,p97
113998,41820,61779.0,p98,p98,p98
303271,38060,4948203.0,p28,p28,p28
116606,12060,6020364.0,p94,p94,p94
152482,17980,321048.0,p94,p94,p94
155243,28940,869046.0,p92,p92,p92
152000,15980,770577.0,p101,p101,p101
205032,14260,749202.0,p15,p15,p15
115802,28940,869046.0,p92,p92,p92
115171,39580,1390785.0,p98,p98,p98
150093,40660,98498.0,p94,p94,p94
202681,13740,181667.0,p20,p20,p20
114536,20500,644367.0,p98,p98,p98
149858,12940,854884.0,p58,p58,p58
144011,37980,6102434.0,p122,p122,p122
148528,16860,565194.0,p92,p92,p92
149857,12940,854884.0,p58,p58,p58
150751,36740,2608147.0,p101,p101,p101
148134,34980,1934317.0,p92,p92,p92
303553,40900,2363730.0,p9,p9,p9
109571,18060,58595.0,p88,p88,p88
144347,22540,103403.0,p76,p76,p76
153027,20020,149358.0,p90,p90,p90
309007,26420,7066141.0,p67,p67,p67
107918,22220,534904.0,p56,p56,p56
204093,14500,326196.0,p33,p33,p33
308241,44700,762148.0,p9,p9,p9
152483,17980,321048.0,p94,p94,p94
121093,16700,802122.0,p96,p96,p96
111528,12060,6020364.0,p94,p94,p94
147910,44300,162385.0,p119,p119,p119
150963,33100,6166488.0,p102,p102,p102
202183,19740,2967239.0,p33,p33,p33
144040,37980,6102434.0,p122,p122,p122
136197,14660,94834.0,p43,p43,p43
114306,26620,471824.0,p89,p89,p89
201785,36260,683864.0,p25,p25,p25
116563,12060,6020364.0,p94,p94,p94
116010,29180,489207.0,p58,p58,p58
310362,12420,2227083.0,p64,p64,p64
161880,28940,869046.0,p92,p92,p92
132954,35620_p126,6585382.235587343,p126,p126,p126
115450,39580,1390785.0,p98,p98,p98
150205,33660,429536.0,p90,p90,p90
154367,30780,742384.0,p85,p85,p85
116023,28940,869046.0,p92,p92,p92
111444,35100,124284.0,p98,p98,p98
123428,37980,6102434.0,p122,p122,p122
146370,40060,1291900.0,p99,p99,p99
136731,38860,538500.0,p134,p134,p134
200650,42660,3979845.0,p1,p1,p1
205053,26820,151530.0,p16,p16,p16
123441,37980,6102434.0,p122,p122,p122
120236,36740,2608147.0,p101,p101,p101
109716,33860,373290.0,p90,p90,p90
144018,37980,6102434.0,p122,p122,p122
146159,15680,113510.0,p123,p123,p123
149153,32820,1346045.0,p92,p92,p92
303485,19100,7573136.0,p63,p63,p63
113625,19430,807611.0,p113,p113,p113
117673,27900,179564.0,p55,p55,p55
151996,22580,67029.0,p97,p97,p97
148185,18260,114272.0,p92,p92,p92
147475,10900,844052.0,p122,p122,p122
129867,31540,664865.0,p78,p78,p78
134715,40420,336116.0,p80,p80,p80
150559,33100,6166488.0,p102,p102,p102
148141,34980,1934317.0,p92,p92,p92
110629,40660,98498.0,p94,p94,p94
117831,17900,838433.0,p96,p96,p96
148321,24660,771851.0,p97,p97,p97
148322,24660,771851.0,p97,p97,p97
151253,29180,489207.0,p58,p58,p58
111141,25860,369711.0,p97,p97,p97
140822,14860,943332.0,p132,p132,p132
114487,19460,152603.0,p89,p89,p89
150492,24860,920477.0,p95,p95,p95
115414,32820,1346045.0,p92,p92,p92
150208,33660,429536.0,p90,p90,p90
109505,30940,148123.0,p109,p109,p109
129961,30460,517056.0,p109,p109,p109
123442,37980,6102434.0,p122,p122,p122
150677,38940,489297.0,p102,p102,p102
110614,40660,98498.0,p94,p94,p94
124748,15380,1127983.0,p127,p127,p127
131739,36540,949442.0,p41,p41,p41
114941,22520,147970.0,p89,p89,p89
117663,44180,470300.0,p55,p55,p55
153309,26900,2074537.0,p106,p106,p106
115169,39580,1390785.0,p98,p98,p98
115459,39580,1390785.0,p98,p98,p98
150930,33100,6166488.0,p102,p102,p102
147889,27740,203649.0,p92,p92,p92
151978,27260,1559514.0,p101,p101,p101
152515,42860,79546.0,p95,p95,p95
147035,47260,1768901.0,p99,p99,p99
115611,32820,1346045.0,p92,p92,p92
201744,41620,1232696.0,p25,p25,p25
110878,22580,67029.0,p97,p97,p97
304301,40900,2363730.0,p9,p9,p9
206326,24500,81366.0,p18,p18,p18
153020,37460,174705.0,p91,p91,p91
115413,32820,1346045.0,p92,p92,p92
112337,16740,2636883.0,p97,p97,p97
118674,34780,67997.0,p51,p51,p51
304284,49740,213787.0,p28,p28,p28
112648,35380,1270530.0,p58,p58,p58
144031,37980,6102434.0,p122,p122,p122
144253,43620,268232.0,p38,p38,p38
143612,20700,170271.0,p122,p122,p122
113537,31420,229996.0,p94,p94,p94
151054,27740,203649.0,p92,p92,p92
154592,49780,86215.0,p112,p112,p112
115170,39580,1390785.0,p98,p98,p98
153901,19430,807611.0,p113,p113,p113
301876,41860,4731803.0,p9,p9,p9
115803,28940,869046.0,p92,p92,p92
112726,16740,2636883.0,p97,p97,p97
162146,45220,387227.0,p101,p101,p101
117120,17900,838433.0,p96,p96,p96
301607,41700,2550960.0,p65,p65,p65
148527,16860,565194.0,p92,p92,p92
123040,16700,802122.0,p96,p96,p96
129414,33460,3640043.0,p43,p43,p43
116083,12060,6020364.0,p94,p94,p94
152765,45300,3194831.0,p101,p101,p101
121163,16700,802122.0,p96,p96,p96
301088,13140,392563.0,p66,p66,p66
140830,14860,943332.0,p132,p132,p132
301123,26420,7066141.0,p67,p67,p67
120839,34980,1934317.0,p92,p92,p92
111199,22580,67029.0,p97,p97,p97
148501,45780,641816.0,p111,p111,p111
148883,46140,998626.0,p51,p51,p51
121181,16700,802122.0,p96,p96,p96
200351,34580,129205.0,p1,p1,p1
150985,33100,6166488.0,p102,p102,p102
302187,31080,13214799.0,p10,p10,p10
122882,25180,288104.0,p121,p121,p121
116595,12060,6020364.0,p94,p94,p94
140829,14860,943332.0,p132,p132,p132
137711,19780,699292.0,p70,p70,p70
123407,25420,577941.0,p122,p122,p122
113561,47580,185409.0,p94,p94,p94
147432,22180,526719.0,p98,p98,p98
150694,38940,489297.0,p102,p102,p102
111522,12060,6020364.0,p94,p94,p94
147934,47260,1768901.0,p99,p99,p99
124436,16980,9458539.0,p80,p80,p80
114302,26620,471824.0,p89,p89,p89
146510,37980,6102434.0,p122,p122,p122
111316,22580,67029.0,p97,p97,p97
146590,29540,545724.0,p122,p122,p122
300641,41660,122027.0,p61,p61,p61
300293,40900,2363730.0,p9,p9,p9
140873,35620_p126,6585382.235587343,p126,p126,p126
306507,19100,7573136.0,p63,p63,p63
120692,37860,502629.0,p91,p91,p91
153264,41180,2803228.0,p72,p72,p72
306523,23420,999101.0,p9,p9,p9
109077,33660,429536.0,p90,p90,p90
148582,46100,105216.0,p92,p92,p92
150073,27140,594806.0,p87,p87,p87
144564,19780,699292.0,p70,p70,p70
151786,37340,601942.0,p102,p102,p102
310457,39820,180080.0,p9,p9,p9
306823,13140,392563.0,p66,p66,p66
148512,16860,565194.0,p92,p92,p92
131644,36540,949442.0,p41,p41,p41
307208,38060,4948203.0,p28,p28,p28
117624,28140,2157990.0,p54,p54,p54
113592,48260,116074.0,p112,p112,p112
125557,21780,315086.0,p107,p107,p107
115109,47260,1768901.0,p99,p99,p99
153023,37460,174705.0,p91,p91,p91
148023,28940,869046.0,p92,p92,p92
307395,38060,4948203.0,p28,p28,p28
136283,14460,4873019.0,p131,p131,p131
120180,37340,601942.0,p102,p102,p102
149841,12940,854884.0,p58,p58,p58
307649,26420,7066141.0,p67,p67,p67
110617,40660,98498.0,p94,p94,p94
308533,19100,7573136.0,p63,p63,p63
107801,22900,250368.0,p56,p56,p56
144521,16300,273032.0,p70,p70,p70
115163,20500,644367.0,p98,p98,p98
149852,26380,208075.0,p58,p58,p58
149144,41180,2803228.0,p72,p72,p72
146367,40060,1291900.0,p99,p99,p99
151787,37340,601942.0,p102,p102,p102
116074,28940,869046.0,p92,p92,p92
157814,37860,502629.0,p91,p91,p91
149366,20540,37159.0,p92,p92,p92
114534,20500,644367.0,p98,p98,p98
150491,35840,836995.0,p101,p101,p101
132618,47220,149527.0,p126,p126,p126
148552,28940,869046.0,p92,p92,p92
306165,40900,2363730.0,p9,p9,p9
150909,33100,6166488.0,p102,p102,p102
117659,28140,2157990.0,p54,p54,p54
310014,38060,4948203.0,p28,p28,p28
152072,28940,869046.0,p92,p92,p92
156384,19780,699292.0,p70,p70,p70
151098,23540,329128.0,p101,p101,p101
148533,16860,565194.0,p92,p92,p92
109577,11500,113605.0,p90,p90,p90
148169,34980,1934317.0,p92,p92,p92
201468,44060,568521.0,p3,p3,p3
111231,23580,204441.0,p94,p94,p94
202115,19740,2967239.0,p33,p33,p33
130339,31140,1265108.0,p109,p109,p109
152432,18140,2122271.0,p112,p112,p112
122650,23060,413263.0,p105,p105,p105
132614,47220,149527.0,p126,p126,p126
128466,19820,4319629.0,p103,p103,p103
159960,19500,104009.0,p83,p83,p83
151971,15980,770577.0,p101,p101,p101
153382,17140,2221208.0,p114,p114,p114
157286,19780,699292.0,p70,p70,p70
112384,48900,297533.0,p98,p98,p98
115481,12940,854884.0,p58,p58,p58
203430,25840,89553.0,p5,p5,p5
117552,28140,2157990.0,p54,p54,p54
116046,12020,213750.0,p94,p94,p94
147497,25420,577941.0,p122,p122,p122
114810,17420,124942.0,p92,p92,p92
117189,12260,608980.0,p96,p96,p96
309103,46700,447643.0,p9,p9,p9
166936,48700,113299.0,p122,p122,p122
136675,38860,538500.0,p134,p134,p134
151093,35840,836995.0,p101,p101,p101
147042,47260,1768901.0,p99,p99,p99
111352,12060,6020364.0,p94,p94,p94
111918,10500,146726.0,p94,p94,p94
121753,28140,2157990.0,p54,p54,p54
113613,45780,641816.0,p111,p111,p111
150772,36740,2608147.0,p101,p101,p101
128499,40980,190539.0,p103,p103,p103
109664,27140,594806.0,p87,p87,p87
149855,26380,208075.0,p58,p58,p58
306082,29820,2266715.0,p13,p13,p13
301171,38060,4948203.0,p28,p28,p28
153963,12260,608980.0,p96,p96,p96
148110,28940,869046.0,p92,p92,p92
150716,38940,489297.0,p102,p102,p102
301575,46700,447643.0,p9,p9,p9
151466,45540,132420.0,p101,p101,p101
115763,29180,489207.0,p58,p58,p58
301194,31080,13214799.0,p10,p10,p10
150840,27260,1559514.0,p101,p101,p101
150783,36740,2608147.0,p101,p101,p101
108660,33100,6166488.0,p102,p102,p102
202120,38900,2492412.0,p5,p5,p5
162368,48700,113299.0,p122,p122,p122
122853,37140,96272.0,p93,p93,p93
305684,31180,322257.0,p48,p48,p48
115701,16860,565194.0,p92,p92,p92
109349,12220,164542.0,p90,p90,p90
150821,36740,2608147.0,p101,p101,p101
122852,37140,96272.0,p93,p93,p93
123427,37980,6102434.0,p122,p122,p122
115397,32820,1346045.0,p92,p92,p92
123033,23060,413263.0,p105,p105,p105
202053,19740,2967239.0,p33,p33,p33
140762,25540,1204877.0,p132,p132,p132
147496,25420,577941.0,p122,p122,p122
111078,26620,471824.0,p89,p89,p89
131642,36540,949442.0,p41,p41,p41
148100,28940,869046.0,p92,p92,p92
151983,15980,770577.0,p101,p101,p101
110058,19140,144724.0,p94,p94,p94
120488,27260,1559514.0,p101,p101,p101
206367,36260,683864.0,p25,p25,p25
131643,36540,949442.0,p41,p41,p41
155182,34980,1934317.0,p92,p92,p92
202065,38900,2492412.0,p5,p5,p5
147037,47260,1768901.0,p99,p99,p99
115160,39580,1390785.0,p98,p98,p98
154063,27260,1559514.0,p101,p101,p101
128437,19820,4319629.0,p103,p103,p103
148704,45300,3194831.0,p101,p101,p101
144514,16980,9458539.0,p80,p80,p80
201973,38900,2492412.0,p5,p5,p5
300105,31080,13214799.0,p10,p10,p10
137113,17460,2048449.0,p111,p111,p111
143621,35620_p126,6585382.235587343,p126,p126,p126
122865,37140,96272.0,p93,p93,p93
111523,12060,6020364.0,p94,p94,p94
110056,19140,144724.0,p94,p94,p94
200977,25840,89553.0,p5,p5,p5
111144,25860,369711.0,p97,p97,p97
125434,45060,648593.0,p127,p127,p127
301298,29820,2266715.0,p13,p13,p13
120970,16700,802122.0,p96,p96,p96
153900,19430,807611.0,p113,p113,p113
125433,45060,648593.0,p127,p127,p127
115905,28700,307202.0,p92,p92,p92
123850,25420,577941.0,p122,p122,p122
143943,45940,367430.0,p126,p126,p126
133278,35300,854757.0,p132,p132,p132
117404,28140,2157990.0,p54,p54,p54
307653,28660,460303.0,p63,p63,p63
122850,37140,96272.0,p93,p93,p93
302876,13140,392563.0,p66,p66,p66
111965,28820,55949.0,p98,p98,p98
140763,25540,1204877.0,p132,p132,p132
117476,28140,2157990.0,p54,p54,p54
135901,35300,854757.0,p132,p132,p132
116243,12060,6020364.0,p94,p94,p94
124011,26900,2074537.0,p106,p106,p106
117735,41180,2803228.0,p72,p72,p72
200349,13380,229247.0,p1,p1,p1
123838,11020,121829.0,p122,p122,p122
124008,26900,2074537.0,p106,p106,p106
151918,38300,2317600.0,p115,p115,p115
115250,39580,1390785.0,p98,p98,p98
151553,29460,724777.0,p101,p101,p101
148010,39580,1390785.0,p98,p98,p98
120122,33100,6166488.0,p102,p102,p102
147048,47260,1768901.0,p99,p99,p99
144061,45060,648593.0,p127,p127,p127
148136,34980,1934317.0,p92,p92,p92
137976,16300,273032.0,p70,p70,p70
150253,35380,1270530.0,p58,p58,p58
123398,25420,577941.0,p122,p122,p122
150719,42680,159923.0,p102,p102,p102
117658,28140,2157990.0,p54,p54,p54
307758,37100,846006.0,p10,p10,p10
150926,40220,313222.0,p118,p118,p118
147843,40060,1291900.0,p99,p99,p99
112429,12940,854884.0,p58,p58,p58
155341,10700,96774.0,p89,p89,p89
122851,37140,96272.0,p93,p93,p93
120761,37860,502629.0,p91,p91,p91
116605,12060,6020364.0,p94,p94,p94
156850,45780,641816.0,p111,p111,p111
120995,16700,802122.0,p96,p96,p96
143923,33460,3640043.0,p43,p43,p43
121765,36100,365579.0,p101,p101,p101
115174,39580,1390785.0,p98,p98,p98
120581,35840,836995.0,p101,p101,p101
147611,47900,6280487.0,p123,p123,p123
144502,16980,9458539.0,p80,p80,p80
148089,28940,869046.0,p92,p92,p92
121724,44180,470300.0,p55,p55,p55
150846,27260,1559514.0,p101,p101,p101
154007,10420,703479.0,p111,p111,p111
148022,28940,869046.0,p92,p92,p92
120849,32820,1346045.0,p92,p92,p92
150608,33100,6166488.0,p102,p102,p102
121673,22900,250368.0,p56,p56,p56
306522,29820,2266715.0,p13,p13,p13
144028,37980,6102434.0,p122,p122,p122
120844,34820,496901.0,p96,p96,p96
128625,40980,190539.0,p103,p103,p103
115415,32820,1346045.0,p92,p92,p92
144350,11540,237974.0,p76,p76,p76
201743,41620,1232696.0,p25,p25,p25
149426,22900,250368.0,p56,p56,p56
153352,19340,379172.0,p81,p81,p81
149362,20540,37159.0,p92,p92,p92
115448,39580,1390785.0,p98,p98,p98
110553,25060,417665.0,p87,p87,p87
120566,35840,836995.0,p101,p101,p101
300033,31080,13214799.0,p10,p10,p10
115495,12940,854884.0,p58,p58,p58
121758,28140,2157990.0,p54,p54,p54
309251,38060,4948203.0,p28,p28,p28
200348,13380,229247.0,p1,p1,p1
149035,36420,1408950.0,p50,p50,p50
150762,36740,2608147.0,p101,p101,p101
150829,36740,2608147.0,p101,p101,p101
116281,12060,6020364.0,p94,p94,p94
151977,27260,1559514.0,p101,p101,p101
117789,27620,151235.0,p72,p72,p72
120320,29460,724777.0,p101,p101,p101
304285,26420,7066141.0,p67,p67,p67
303780,38060,4948203.0,p28,p28,p28
122068,37900,400561.0,p82,p82,p82
116609,12060,6020364.0,p94,p94,p94
150758,36740,2608147.0,p101,p101,p101
111539,12060,6020364.0,p94,p94,p94
110231,25620,168849.0,p87,p87,p87
136073,10580,880381.0,p127,p127,p127
147840,40060,1291900.0,p99,p99,p99
300828,41860,4731803.0,p9,p9,p9
155835,34980,1934317.0,p92,p92,p92
310484,21340,844124.0,p59,p59,p59
147834,40060,1291900.0,p99,p99,p99
117532,17900,838433.0,p96,p96,p96
310249,40900,2363730.0,p9,p9,p9
306381,40900,2363730.0,p9,p9,p9
116574,12060,6020364.0,p94,p94,p94
149882,34020,49348.0,p58,p58,p58
117693,28140,2157990.0,p54,p54,p54
309688,26420,7066141.0,p67,p67,p67
148181,16860,565194.0,p92,p92,p92
112654,35380,1270530.0,p58,p58,p58
200365,42660,3979845.0,p1,p1,p1
301558,31080,13214799.0,p10,p10,p10
121972,19340,379172.0,p81,p81,p81
304516,31180,322257.0,p48,p48,p48
133809,18140,2122271.0,p112,p112,p112
304595,44700,762148.0,p9,p9,p9
116082,12060,6020364.0,p94,p94,p94
111435,35100,124284.0,p98,p98,p98
154361,32820,1346045.0,p92,p92,p92
303371,31080,13214799.0,p10,p10,p10
202413,25840,89553.0,p5,p5,p5
151479,15980,770577.0,p101,p101,p101
131737,36540,949442.0,p41,p41,p41
122985,12580,2800053.0,p123,p123,p123
153254,19780,699292.0,p70,p70,p70
151366,38940,489297.0,p102,p102,p102
148425,35100,124284.0,p98,p98,p98
144034,37980,6102434.0,p122,p122,p122
309648,39900,475642.0,p12,p12,p12
152481,46220,252047.0,p89,p89,p89
154490,45300,3194831.0,p101,p101,p101
120788,32820,1346045.0,p92,p92,p92
115104,47260,1768901.0,p99,p99,p99
148115,34980,1934317.0,p92,p92,p92
305776,41740,3338330.0,p11,p11,p11
122246,16980,9458539.0,p80,p80,p80
111923,12940,854884.0,p58,p58,p58
201575,41620,1232696.0,p25,p25,p25
120264,36740,2608147.0,p101,p101,p101
147816,27740,203649.0,p92,p92,p92
309305,37100,846006.0,p10,p10,p10
108426,33100,6166488.0,p102,p102,p102
145780,24340,1077370.0,p103,p103,p103
128468,19820,4319629.0,p103,p103,p103
303709,26420,7066141.0,p67,p67,p67
115164,20500,644367.0,p98,p98,p98
146287,12580,2800053.0,p123,p123,p123
200894,36500,290536.0,p1,p1,p1
124474,26900,2074537.0,p106,p106,p106
115165,20500,644367.0,p98,p98,p98
150750,36740,2608147.0,p101,p101,p101
149469,32820,1346045.0,p92,p92,p92
112435,12940,854884.0,p58,p58,p58
147890,40060,1291900.0,p99,p99,p99
203168,38900,2492412.0,p5,p5,p5
130528,31140,1265108.0,p109,p109,p109
144654,11460,367601.0,p103,p103,p103
114573,16740,2636883.0,p97,p97,p97
144016,37980,6102434.0,p122,p122,p122
152435,18140,2122271.0,p112,p112,p112
202662,41420,433903.0,p5,p5,p5
116258,40060,1291900.0,p99,p99,p99
302032,40140,4650631.0,p10,p10,p10
132617,35620_p126,6585382.235587343,p126,p126,p126
307001,41860,4731803.0,p9,p9,p9
308370,40900,2363730.0,p9,p9,p9
150925,33100,6166488.0,p102,p102,p102
107803,22900,250368.0,p56,p56,p56
203834,19740,2967239.0,p33,p33,p33
307033,13140,392563.0,p66,p66,p66
111540,12060,6020364.0,p94,p94,p94
304304,12420,2227083.0,p64,p64,p64
135556,10580,880381.0,p127,p127,p127
115400,32820,1346045.0,p92,p92,p92
144007,37980,6102434.0,p122,p122,p122
305984,31080,13214799.0,p10,p10,p10
308713,13140,392563.0,p66,p66,p66
304459,40900,2363730.0,p9,p9,p9
146505,42540,553885.0,p122,p122,p122
148116,34980,1934317.0,p92,p92,p92
117548,28140,2157990.0,p54,p54,p54
132140,19780,699292.0,p70,p70,p70
154358,32820,1346045.0,p92,p92,p92
111349,12060,6020364.0,p94,p94,p94
115491,12940,854884.0,p58,p58,p58
151908,33100,6166488.0,p102,p102,p102
128510,19820,4319629.0,p103,p103,p103
148113,34980,1934317.0,p92,p92,p92
151940,33100,6166488.0,p102,p102,p102
154058,36740,2608147.0,p101,p101,p101
122454,22500,204911.0,p96,p96,p96
120265,36740,2608147.0,p101,p101,p101
150568,38940,489297.0,p102,p102,p102
155012,29460,724777.0,p101,p101,p101
115533,34980,1934317.0,p92,p92,p92
147844,40060,1291900.0,p99,p99,p99
151933,33100,6166488.0,p102,p102,p102
147028,32300,63111.0,p118,p118,p118
151460,29460,724777.0,p101,p101,p101
132286,35620_p126,6585382.235587343,p126,p126,p126
201246,25840,89553.0,p5,p5,p5
300547,26420,7066141.0,p67,p67,p67
147560,40060,1291900.0,p99,p99,p99
144656,22420,405813.0,p103,p103,p103
203838,19740,2967239.0,p33,p33,p33
204101,19740,2967239.0,p33,p33,p33
149876,12940,854884.0,p58,p58,p58
203871,19740,2967239.0,p33,p33,p33
147936,47260,1768901.0,p99,p99,p99
121725,44180,470300.0,p55,p55,p55
128463,19820,4319629.0,p103,p103,p103
124759,45460,186367.0,p105,p105,p105
151329,12060,6020364.0,p94,p94,p94
131641,36540,949442.0,p41,p41,p41
120408,45300,3194831.0,p101,p101,p101
304398,43760,54478.0,p9,p9,p9
201988,38900,2492412.0,p5,p5,p5
301309,41740,3338330.0,p11,p11,p11
301144,38060,4948203.0,p28,p28,p28
144030,37980,6102434.0,p122,p122,p122
115368,27180,178644.0,p92,p92,p92
302360,47380,273920.0,p63,p63,p63
308585,38060,4948203.0,p28,p28,p28
116070,28940,869046.0,p92,p92,p92
309959,40900,2363730.0,p9,p9,p9
203798,19740,2967239.0,p33,p33,p33
148114,34980,1934317.0,p92,p92,p92
116672,23580,204441.0,p94,p94,p94
144005,37980,6102434.0,p122,p122,p122
128399,19820,4319629.0,p103,p103,p103
153470,26620,471824.0,p89,p89,p89
123665,42540,553885.0,p122,p122,p122
120100,33100,6166488.0,p102,p102,p102
115350,34980,1934317.0,p92,p92,p92
202214,19740,2967239.0,p33,p33,p33
125435,45060,648593.0,p127,p127,p127
136466,35300,854757.0,p132,p132,p132
123643,10900,844052.0,p122,p122,p122
148709,36100,365579.0,p101,p101,p101
156767,43580,144701.0,p45,p45,p45
149358,48620,640218.0,p53,p53,p53
111508,23580,204441.0,p94,p94,p94
143862,31540,664865.0,p78,p78,p78
127931,45300,3194831.0,p101,p101,p101
115024,24660,771851.0,p97,p97,p97
124504,26900,2074537.0,p106,p106,p106
116099,23580,204441.0,p94,p94,p94
155373,12060,6020364.0,p94,p94,p94
147433,20500,644367.0,p98,p98,p98
120850,32820,1346045.0,p92,p92,p92
203744,24300,154210.0,p33,p33,p33
302404,26420,7066141.0,p67,p67,p67
111189,23580,204441.0,p94,p94,p94
109268,13820,1090435.0,p89,p89,p89
116257,40060,1291900.0,p99,p99,p99
303451,29820,2266715.0,p13,p13,p13
115494,12940,854884.0,p58,p58,p58
117327,22220,534904.0,p56,p56,p56
120092,33100,6166488.0,p102,p102,p102
204100,19740,2967239.0,p33,p33,p33
149836,12940,854884.0,p58,p58,p58
155840,34980,1934317.0,p92,p92,p92
149285,46140,998626.0,p51,p51,p51
116276,12060,6020364.0,p94,p94,p94
120554,27260,1559514.0,p101,p101,p101
147097,47260,1768901.0,p99,p99,p99
301389,41860,4731803.0,p9,p9,p9
201131,38900,2492412.0,p5,p5,p5
151743,19660,668365.0,p101,p101,p101
149575,22220,534904.0,p56,p56,p56
147561,40060,1291900.0,p99,p99,p99
309386,41940,1990660.0,p9,p9,p9
201568,36260,683864.0,p25,p25,p25
306279,31080,13214799.0,p10,p10,p10
202195,19740,2967239.0,p33,p33,p33
308162,26420,7066141.0,p67,p67,p67
132622,12100,263670.0,p126,p126,p126
115535,34980,1934317.0,p92,p92,p92
153992,16620,257074.0,p117,p117,p117
153460,13820,1090435.0,p89,p89,p89
161921,12940,854884.0,p58,p58,p58
144035,37980,6102434.0,p122,p122,p122
